exchange,symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,liquidated_address,liquidator_address,order_type,avg_price,order_status
,,short,,73439.0,,2026-03-16T08:00:04.482161+00:00,hyperliquid,BTC,0.00016,11.750240000000002,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73439.0,,2026-03-16T08:00:04.494079+00:00,hyperliquid,BTC,0.00016,11.750240000000002,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0x98be16eef95d8421e25295854db8ac66d4b941e4,,,
,,short,,73439.0,,2026-03-16T08:00:05.412652+00:00,hyperliquid,BTC,0.00016,11.750240000000002,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73439.0,,2026-03-16T08:00:05.702488+00:00,hyperliquid,BTC,0.00016,11.750240000000002,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73436.0,,2026-03-16T07:59:28.639326+00:00,hyperliquid,BTC,0.00016,11.74976,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73436.0,,2026-03-16T07:59:28.680214+00:00,hyperliquid,BTC,0.00016,11.74976,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73436.0,,2026-03-16T07:59:34.492253+00:00,hyperliquid,BTC,0.00016,11.74976,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73436.0,,2026-03-16T07:59:34.508878+00:00,hyperliquid,BTC,0.00016,11.74976,0x7905ab92e4b52ce4ae2ad4be66b051997d705aa8,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73409.0,,2026-03-16T07:59:48.363662+00:00,hyperliquid,BTC,0.00016,11.74544,0x6ba889db7f923622d3548f621ecc2054b80c1817,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73409.0,,2026-03-16T07:59:48.364175+00:00,hyperliquid,BTC,0.00016,11.74544,0x6ba889db7f923622d3548f621ecc2054b80c1817,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73409.0,,2026-03-16T07:59:48.366700+00:00,hyperliquid,BTC,0.00016,11.74544,0x6ba889db7f923622d3548f621ecc2054b80c1817,0x30b4cafb4a0a84f0d53c05e7942c4ae4a5a3961a,,,
,,short,,73409.0,,2026-03-16T07:59:48.367174+00:00,hyperliquid,BTC,0.00016,11.74544,0x6ba889db7f923622d3548f621ecc2054b80c1817,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73406.0,,2026-03-16T07:59:58.433202+00:00,hyperliquid,BTC,0.00016,11.74496,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,short,,73406.0,,2026-03-16T07:59:58.452191+00:00,hyperliquid,BTC,0.00016,11.74496,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,,,
,,long,,73402.0,,2026-03-16T07:59:57.664262+00:00,hyperliquid,BTC,0.00016,11.74432,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xcd82f03d5df801a69af899a7f13263388e1f6274,,,
,,long,,73402.0,,2026-03-16T07:59:57.666972+00:00,hyperliquid,BTC,0.00016,11.74432,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xcd82f03d5df801a69af899a7f13263388e1f6274,,,
,,long,,73655.0,,2026-03-16T08:03:53.435858+00:00,hyperliquid,BTC,0.00015,11.04825,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,,long,,73655.0,,2026-03-16T08:03:53.463149+00:00,hyperliquid,BTC,0.00015,11.04825,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,,long,,73655.0,,2026-03-16T08:03:57.891333+00:00,hyperliquid,BTC,0.00015,11.04825,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,,long,,73655.0,,2026-03-16T08:03:57.894705+00:00,hyperliquid,BTC,0.00015,11.04825,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,,,
,,long,,73651.0,,2026-03-16T08:04:24.595370+00:00,hyperliquid,BTC,0.00015,11.047649999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xac8c0b455e7183656c235862b184ae7debf24b0a,,,
,,long,,73651.0,,2026-03-16T08:04:24.645410+00:00,hyperliquid,BTC,0.00015,11.047649999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xac8c0b455e7183656c235862b184ae7debf24b0a,,,
,,short,,73648.0,,2026-03-16T08:03:18.621244+00:00,hyperliquid,BTC,0.00015,11.047199999999998,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73648.0,,2026-03-16T08:03:18.628624+00:00,hyperliquid,BTC,0.00015,11.047199999999998,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,long,,73645.0,,2026-03-16T08:03:23.341361+00:00,hyperliquid,BTC,0.00015,11.04675,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,,long,,73645.0,,2026-03-16T08:03:23.345852+00:00,hyperliquid,BTC,0.00015,11.04675,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,,long,,73644.0,,2026-03-16T08:04:57.317381+00:00,hyperliquid,BTC,0.00015,11.0466,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,
,,long,,73644.0,,2026-03-16T08:04:57.324056+00:00,hyperliquid,BTC,0.00015,11.0466,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x4d969e59b312970cc07af266938a4433ccae0b4c,,,
,,long,,73643.0,,2026-03-16T08:04:54.473827+00:00,hyperliquid,BTC,0.00015,11.046449999999998,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73643.0,,2026-03-16T08:04:54.527858+00:00,hyperliquid,BTC,0.00015,11.046449999999998,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73638.0,,2026-03-16T08:04:54.471751+00:00,hyperliquid,BTC,0.00015,11.045699999999998,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73638.0,,2026-03-16T08:04:54.526043+00:00,hyperliquid,BTC,0.00015,11.045699999999998,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73635.0,,2026-03-16T08:02:54.317422+00:00,hyperliquid,BTC,0.00015,11.04525,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,,long,,73635.0,,2026-03-16T08:02:54.403309+00:00,hyperliquid,BTC,0.00015,11.04525,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,,long,,73635.0,,2026-03-16T08:02:57.302238+00:00,hyperliquid,BTC,0.00015,11.04525,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,,long,,73635.0,,2026-03-16T08:02:57.307958+00:00,hyperliquid,BTC,0.00015,11.04525,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x5eaac7c475b1fad85701f02c4e9e796a53f94bd5,,,
,,long,,73633.0,,2026-03-16T08:04:54.470387+00:00,hyperliquid,BTC,0.00015,11.044949999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73633.0,,2026-03-16T08:04:54.524624+00:00,hyperliquid,BTC,0.00015,11.044949999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73628.0,,2026-03-16T08:03:46.440390+00:00,hyperliquid,BTC,0.00015,11.044199999999998,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73628.0,,2026-03-16T08:03:46.476520+00:00,hyperliquid,BTC,0.00015,11.044199999999998,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73627.0,,2026-03-16T08:05:23.427311+00:00,hyperliquid,BTC,0.00015,11.044049999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xe92cdf7b804a836a71219cda2b00274d57ac030f,,,
,,long,,73627.0,,2026-03-16T08:05:23.443275+00:00,hyperliquid,BTC,0.00015,11.044049999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xe92cdf7b804a836a71219cda2b00274d57ac030f,,,
,,long,,73624.0,,2026-03-16T08:05:58.264817+00:00,hyperliquid,BTC,0.00015,11.0436,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xac8c0b455e7183656c235862b184ae7debf24b0a,,,
,,long,,73624.0,,2026-03-16T08:05:58.549830+00:00,hyperliquid,BTC,0.00015,11.0436,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xac8c0b455e7183656c235862b184ae7debf24b0a,,,
,,long,,73622.0,,2026-03-16T08:02:23.446034+00:00,hyperliquid,BTC,0.00015,11.043299999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,,long,,73622.0,,2026-03-16T08:02:24.684338+00:00,hyperliquid,BTC,0.00015,11.043299999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb668858ff53322d5511651a2cd92391eb5d60ee3,,,
,,short,,73620.0,,2026-03-16T08:02:36.989090+00:00,hyperliquid,BTC,0.00015,11.043,0x31ca8395cf837de08b24da3f660e77761dfb974b,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73620.0,,2026-03-16T08:02:39.196029+00:00,hyperliquid,BTC,0.00015,11.043,0x31ca8395cf837de08b24da3f660e77761dfb974b,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73614.0,,2026-03-16T08:01:35.474308+00:00,hyperliquid,BTC,0.00015,11.0421,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73614.0,,2026-03-16T08:01:38.032115+00:00,hyperliquid,BTC,0.00015,11.0421,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,short,,73612.0,,2026-03-16T08:03:34.736010+00:00,hyperliquid,BTC,0.00015,11.041799999999999,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73612.0,,2026-03-16T08:03:35.360068+00:00,hyperliquid,BTC,0.00015,11.041799999999999,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73610.0,,2026-03-16T08:05:53.448917+00:00,hyperliquid,BTC,0.00015,11.0415,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xd11a880a60b889f9e88d260a3be04accd60c0efe,,,
,,long,,73610.0,,2026-03-16T08:05:53.451615+00:00,hyperliquid,BTC,0.00015,11.0415,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xd11a880a60b889f9e88d260a3be04accd60c0efe,,,
,,long,,73603.0,,2026-03-16T08:01:23.960480+00:00,hyperliquid,BTC,0.00015,11.04045,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xed7c45acfd7d2d3b21f3039d86e1da540596d23a,,,
,,long,,73603.0,,2026-03-16T08:01:24.023070+00:00,hyperliquid,BTC,0.00015,11.04045,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xed7c45acfd7d2d3b21f3039d86e1da540596d23a,,,
,,long,,73601.0,,2026-03-16T08:01:53.564025+00:00,hyperliquid,BTC,0.00015,11.040149999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,,,
,,long,,73601.0,,2026-03-16T08:01:53.613927+00:00,hyperliquid,BTC,0.00015,11.040149999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,,,
,,long,,73601.0,,2026-03-16T08:01:57.372070+00:00,hyperliquid,BTC,0.00015,11.040149999999999,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,,,
,,long,,73601.0,,2026-03-16T08:01:57.381312+00:00,hyperliquid,BTC,0.00015,11.040149999999999,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,,,
,,long,,73490.0,,2026-03-16T08:00:53.343745+00:00,hyperliquid,BTC,0.00015,11.023499999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,,long,,73490.0,,2026-03-16T08:00:53.380751+00:00,hyperliquid,BTC,0.00015,11.023499999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xb3a38662575bdf1541013ce987934dba919851ea,,,
,,long,,73472.0,,2026-03-16T08:00:23.469217+00:00,hyperliquid,BTC,0.00015,11.0208,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x56cf6a15408d6e928122427e8d2b55206a95ea80,,,
,,long,,73472.0,,2026-03-16T08:00:23.480602+00:00,hyperliquid,BTC,0.00015,11.0208,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x56cf6a15408d6e928122427e8d2b55206a95ea80,,,
,,long,,73472.0,,2026-03-16T08:00:27.928424+00:00,hyperliquid,BTC,0.00015,11.0208,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x56cf6a15408d6e928122427e8d2b55206a95ea80,,,
,,long,,73472.0,,2026-03-16T08:00:27.931827+00:00,hyperliquid,BTC,0.00015,11.0208,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0x56cf6a15408d6e928122427e8d2b55206a95ea80,,,
,,long,,73468.0,,2026-03-16T07:56:53.473887+00:00,hyperliquid,BTC,0.00015,11.020199999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x13558be785661958932ceac35ba20de187275a42,,,
,,long,,73468.0,,2026-03-16T07:56:53.480570+00:00,hyperliquid,BTC,0.00015,11.020199999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x13558be785661958932ceac35ba20de187275a42,,,
,,long,,73465.0,,2026-03-16T07:57:24.491275+00:00,hyperliquid,BTC,0.00015,11.019749999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,,,
,,long,,73465.0,,2026-03-16T07:57:24.505510+00:00,hyperliquid,BTC,0.00015,11.019749999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,,,
,,long,,73465.0,,2026-03-16T07:57:27.421906+00:00,hyperliquid,BTC,0.00015,11.019749999999998,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,,,
,,long,,73465.0,,2026-03-16T07:57:27.435281+00:00,hyperliquid,BTC,0.00015,11.019749999999998,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,,,
,,long,,73465.0,,2026-03-16T07:57:54.487414+00:00,hyperliquid,BTC,0.00015,11.019749999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,,,
,,long,,73465.0,,2026-03-16T07:57:54.511384+00:00,hyperliquid,BTC,0.00015,11.019749999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0x06438b0d1bb6f8aa4a455a4f2c1b1e744d53c760,,,
,,long,,73460.0,,2026-03-16T07:58:53.578908+00:00,hyperliquid,BTC,0.00015,11.018999999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,long,,73460.0,,2026-03-16T07:58:53.582683+00:00,hyperliquid,BTC,0.00015,11.018999999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,long,,73458.0,,2026-03-16T07:56:23.505989+00:00,hyperliquid,BTC,0.00015,11.018699999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,long,,73458.0,,2026-03-16T07:56:23.522721+00:00,hyperliquid,BTC,0.00015,11.018699999999999,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,long,,73458.0,,2026-03-16T07:56:27.707015+00:00,hyperliquid,BTC,0.00015,11.018699999999999,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,long,,73458.0,,2026-03-16T07:56:29.839571+00:00,hyperliquid,BTC,0.00015,11.018699999999999,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,long,,73455.0,,2026-03-16T07:58:23.871102+00:00,hyperliquid,BTC,0.00015,11.018249999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,,long,,73455.0,,2026-03-16T07:58:23.886331+00:00,hyperliquid,BTC,0.00015,11.018249999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,,long,,73455.0,,2026-03-16T07:58:28.114842+00:00,hyperliquid,BTC,0.00015,11.018249999999998,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,,long,,73455.0,,2026-03-16T07:58:28.164593+00:00,hyperliquid,BTC,0.00015,11.018249999999998,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,,,
,,long,,73445.0,,2026-03-16T07:59:16.859406+00:00,hyperliquid,BTC,0.00015,11.016749999999998,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x213b9bacbd0c75d94a70cae76c31d71c7354eb71,,,
,,long,,73445.0,,2026-03-16T07:59:17.918420+00:00,hyperliquid,BTC,0.00015,11.016749999999998,0xfa1413451bc8dd3484787eb3c3156a7e28c4aade,0x213b9bacbd0c75d94a70cae76c31d71c7354eb71,,,
,,long,,73445.0,,2026-03-16T07:59:23.916269+00:00,hyperliquid,BTC,0.00015,11.016749999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,,,
,,long,,73445.0,,2026-03-16T07:59:23.922397+00:00,hyperliquid,BTC,0.00015,11.016749999999998,0xe0e8c1d735698060477e79a8e4c20276fc2ec7a7,0xc6d7fdfbcb55d6cad6570c5838de394d2aa24015,,,
,,long,,73437.0,,2026-03-16T07:59:28.478011+00:00,hyperliquid,BTC,0.00015,11.01555,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,,long,,73437.0,,2026-03-16T07:59:28.478975+00:00,hyperliquid,BTC,0.00015,11.01555,0x44b398bf3305ce9faddda0c812e931cf4ad17ec6,0xc8264ebc379e26946e7d31ae4746c27182849755,,,
,,long,,73432.0,,2026-03-16T08:00:02.397509+00:00,hyperliquid,BTC,0.00015,11.0148,0x1805e1c7683929768c541c142d541224f1076737,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73432.0,,2026-03-16T08:00:02.397856+00:00,hyperliquid,BTC,0.00015,11.0148,0x1805e1c7683929768c541c142d541224f1076737,0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,,,
,,long,,73432.0,,2026-03-16T08:00:02.550593+00:00,hyperliquid,BTC,0.00015,11.0148,0x1805e1c7683929768c541c142d541224f1076737,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73432.0,,2026-03-16T08:00:02.551309+00:00,hyperliquid,BTC,0.00015,11.0148,0x1805e1c7683929768c541c142d541224f1076737,0x1dd4af3383fce2ee4a40d9fb6766cbfcce2ddbce,,,
,,long,,73428.0,,2026-03-16T08:00:02.395609+00:00,hyperliquid,BTC,0.00015,11.014199999999999,0x1805e1c7683929768c541c142d541224f1076737,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73428.0,,2026-03-16T08:00:02.548410+00:00,hyperliquid,BTC,0.00015,11.014199999999999,0x1805e1c7683929768c541c142d541224f1076737,0xbf1935fe7ab6d0aa3ee8d3da47c2f80e215b2a1c,,,
,,long,,73641.0,,2026-03-16T08:04:54.472877+00:00,hyperliquid,BTC,0.00014,10.30974,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,long,,73641.0,,2026-03-16T08:04:54.527088+00:00,hyperliquid,BTC,0.00014,10.30974,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,long,,73611.0,,2026-03-16T08:05:55.180049+00:00,hyperliquid,BTC,0.00014,10.305539999999999,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,long,,73611.0,,2026-03-16T08:05:55.361520+00:00,hyperliquid,BTC,0.00014,10.305539999999999,0xfd81b27d9796a1ba7d7171ea70010c9befb2a62a,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,short,,73491.0,,2026-03-16T08:00:45.426464+00:00,hyperliquid,BTC,0.00014,10.288739999999999,0x162cc7c861ebd0c06b3d72319201150482518185,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,,short,,73491.0,,2026-03-16T08:00:47.539047+00:00,hyperliquid,BTC,0.00014,10.288739999999999,0x162cc7c861ebd0c06b3d72319201150482518185,0x072177e3d373031b7a0957e7bde1a9ea96f819ab,,,
,,long,,73454.0,,2026-03-16T07:58:36.242359+00:00,hyperliquid,BTC,0.00014,10.28356,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,long,,73454.0,,2026-03-16T07:58:37.763545+00:00,hyperliquid,BTC,0.00014,10.28356,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,long,,73426.0,,2026-03-16T08:00:02.393347+00:00,hyperliquid,BTC,0.00014,10.279639999999999,0x1805e1c7683929768c541c142d541224f1076737,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,long,,73426.0,,2026-03-16T08:00:02.469264+00:00,hyperliquid,BTC,0.00014,10.279639999999999,0x1805e1c7683929768c541c142d541224f1076737,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,,,
,,long,,73471.0,,2026-03-16T08:00:20.289977+00:00,hyperliquid,BTC,5e-05,3.67355,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,,long,,73471.0,,2026-03-16T08:00:20.305621+00:00,hyperliquid,BTC,5e-05,3.67355,0xa1fbb4209f9f12e0f60f301653cc86b469908800,0x31dea2516beee92135b96f464eeec3cf292a13f2,,,
,,long,,73613.0,,2026-03-16T08:01:35.473707+00:00,hyperliquid,BTC,4e-05,2.9445200000000002,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,long,,73613.0,,2026-03-16T08:01:38.031352+00:00,hyperliquid,BTC,4e-05,2.9445200000000002,0x0c684f333a7e120bce61383da670bbb0157e82d0,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
,,short,,73619.0,,2026-03-16T08:05:08.449142+00:00,hyperliquid,BTC,2e-05,1.47238,0xb3a38662575bdf1541013ce987934dba919851ea,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,short,,73619.0,,2026-03-16T08:05:09.607613+00:00,hyperliquid,BTC,2e-05,1.47238,0xb3a38662575bdf1541013ce987934dba919851ea,0xedf2b293d5b358f17330c8412e0be36feaa8fc0b,,,
,,short,,73649.0,,2026-03-16T08:03:18.620910+00:00,hyperliquid,BTC,1e-05,0.7364900000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73649.0,,2026-03-16T08:03:18.628266+00:00,hyperliquid,BTC,1e-05,0.7364900000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0x8ad7b990951e55130968f23d4ab5e219ad10dbcd,,,
,,short,,73620.0,,2026-03-16T08:02:36.458406+00:00,hyperliquid,BTC,1e-05,0.7362000000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73620.0,,2026-03-16T08:02:39.195471+00:00,hyperliquid,BTC,1e-05,0.7362000000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73612.0,,2026-03-16T08:03:34.735715+00:00,hyperliquid,BTC,1e-05,0.7361200000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,short,,73612.0,,2026-03-16T08:03:35.359766+00:00,hyperliquid,BTC,1e-05,0.7361200000000001,0xf0480a7892bc260658e82359f3c9374bc0a75444,0xe6fcc492fb5ea091bdbe2e1a9f163e5039f144bc,,,
,,long,,73597.0,,2026-03-16T08:02:07.474347+00:00,hyperliquid,BTC,1e-05,0.73597,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf0480a7892bc260658e82359f3c9374bc0a75444,,,
